SRS	ODS	RDS	OPT	ODS_SRS	RDS_SRS	PDS	OPT_SRS
0.05181727	0.0277473	0.02399452	0.02399452	0.0306532	0.02798132	0.03842918	0.02809829
0.05109149	0.02747434	0.02424488	0.02424488	0.03049504	0.02808334	0.03807076	0.02881972
0.05031677	0.02716647	0.02394409	0.02394409	0.03017599	0.02799835	0.03329299	0.02799835
0.05017728	0.02635419	0.0236982	0.0236982	0.02862222	0.02762936	0.0291573	0.02774006
0.05066649	0.02666125	0.0239868	0.0239868	0.02998537	0.02768756	0.03049315	0.02775048
0.04952315	0.02642231	0.02415363	0.02415363	0.0300711	0.02829409	0.03169141	0.02846238
0.05088446	0.02593131	0.02367775	0.02367775	0.02888826	0.02762153	0.03766441	0.02770626
0.04738859	0.0261812	0.02394843	0.02394843	0.02910075	0.02783826	0.02999711	0.02786801
0.04901125	0.02722811	0.02386574	0.02386574	0.03103243	0.02790538	0.02973374	0.02789202
0.05190941	0.02765523	0.02418406	0.02418406	0.03096704	0.02818526	0.04040107	0.02819372
0.04826276	0.02668495	0.02407521	0.02407521	0.02984326	0.02820823	0.03035812	0.02837235
0.04833061	0.02626431	0.02397994	0.02397994	0.03000021	0.02786685	0.03749674	0.02798188
0.05079205	0.02668908	0.02357193	0.02357193	0.02911435	0.02734226	0.04014881	0.02734973
0.04692093	0.02681428	0.02373592	0.02373592	0.02925442	0.02728899	0.0330471	0.02733509
0.04986411	0.02585607	0.02369203	0.02369203	0.02930016	0.02754858	0.04008219	0.02758389
0.05071822	0.02718304	0.02446909	0.02446909	0.03020875	0.0282448	0.03849936	0.02825523
0.05257153	0.02601572	0.0235836	0.0235836	0.02915092	0.02748823	0.03361065	0.02748823
0.04993032	0.02778855	0.02457557	0.02457557	0.03200087	0.02886261	0.03074221	0.02903166
0.05414314	0.02688162	0.02372018	0.02372018	0.03022639	0.0277947	0.03516502	0.02779942
0.05054024	0.0263034	0.02354352	0.02354352	0.02884261	0.02711844	0.03633164	0.02711736
0.04976374	0.02733696	0.02355557	0.02355557	0.03044761	0.02757929	0.03621705	0.02755159
0.04891351	0.02604221	0.02376534	0.02376534	0.02884273	0.02751915	0.0378515	0.02762223
0.04860641	0.02605855	0.02361663	0.02361663	0.02915137	0.02757913	0.03025203	0.02765874
0.05121662	0.0268466	0.02376517	0.02376517	0.03007826	0.02788127	0.03798966	0.02790222
0.05068766	0.02520996	0.02370614	0.02370614	0.02869783	0.02747954	0.03826933	0.02751918
0.05200889	0.02691927	0.02387368	0.02387368	0.02945012	0.02759176	0.03942049	0.02759724
0.04805536	0.02564029	0.02361737	0.02361737	0.02930695	0.0275515	0.04046861	0.02757429
0.04933341	0.02543221	0.02354527	0.02354527	0.02887973	0.02759879	0.03532888	0.02772542
0.04616128	0.02499481	0.02343974	0.02343974	0.02847443	0.02758113	0.03931514	0.02770923
0.05375324	0.02563569	0.02335275	0.02335275	0.02845125	0.02701095	0.03771064	0.02702612
0.05013691	0.02608209	0.023976	0.023976	0.02935696	0.02816572	0.03768047	0.0283573
0.04865698	0.02673024	0.02418497	0.02418497	0.02946347	0.02799198	0.03245923	0.02819333
0.05098207	0.0262555	0.02373781	0.02373781	0.02948778	0.02773644	0.03114053	0.02774627
0.04868599	0.02679971	0.02379715	0.02379715	0.03033665	0.0277365	0.03698365	0.02777081
0.05197339	0.02691977	0.02397875	0.02397875	0.0305769	0.02814045	0.03052465	0.02818885
0.0487252	0.02731354	0.02425034	0.02425034	0.0309012	0.02820851	0.03783684	0.02820459
0.05156015	0.02646718	0.02416048	0.02416048	0.02963566	0.02821372	0.03117795	0.02835959
0.0489357	0.02774574	0.02411301	0.02411301	0.02938557	0.02775266	0.03002956	0.02784709
0.05078535	0.02652245	0.02384586	0.02384586	0.02986417	0.02796724	0.03183388	0.0281612
0.0503792	0.02754445	0.02388973	0.02388973	0.03025532	0.02789768	0.03059354	0.02791139
0.05100971	0.02749318	0.02463332	0.02463332	0.02939905	0.02822285	0.03062087	0.02838021
0.051128	0.02656881	0.02389798	0.02389798	0.02956518	0.027793	0.03813129	0.02782719
0.05116184	0.02715203	0.02430887	0.02430887	0.03010246	0.02849512	0.04044377	0.0287602
0.0499195	0.02718118	0.02408687	0.02408687	0.0297618	0.0279903	0.038312	0.02808126
0.05185956	0.02578393	0.02374187	0.02374187	0.029575	0.02785338	0.03006497	0.02785821
0.05130172	0.02737523	0.02406631	0.02406631	0.03009095	0.02787515	0.02832276	0.02842137
0.04911391	0.02612514	0.02390062	0.02390062	0.03002378	0.02792066	0.03889383	0.02802792
0.04876562	0.02569231	0.02344907	0.02344907	0.02868261	0.02739333	0.03843966	0.02742568
0.04968501	0.02657555	0.02422856	0.02422856	0.02899307	0.02776428	0.03054787	0.02792458
0.05014156	0.02667523	0.02381739	0.02381739	0.02998597	0.02790007	0.03774649	0.02803922
0.04964158	0.0271567	0.02412216	0.02412216	0.03060167	0.02814241	0.03380147	0.02892315
0.04851732	0.02615692	0.0238063	0.0238063	0.02972963	0.02803193	0.04041043	0.02803226
0.04829636	0.02658098	0.0234532	0.0234532	0.02929759	0.02698208	0.03890449	0.0271491
0.04977738	0.02577451	0.02364869	0.02364869	0.02830436	0.0271571	0.03007956	0.02716966
0.04861868	0.02583221	0.02380733	0.02380733	0.02922841	0.02785433	0.04202491	0.02786235
0.05254469	0.0276104	0.02409253	0.02409253	0.03047167	0.02846959	0.03968859	0.0284699
0.0496357	0.02599141	0.02336511	0.02336511	0.02849874	0.02711143	0.02895301	0.02725051
0.05085048	0.02714324	0.02398366	0.02398366	0.03026712	0.02776951	0.03307534	0.02776951
0.04860755	0.02638544	0.02398294	0.02398294	0.02957511	0.0279968	0.03055948	0.02800169
0.04833936	0.02750591	0.0237689	0.0237689	0.02972644	0.02763854	0.02818221	0.02766794
0.05003806	0.02674199	0.02412709	0.02412709	0.02930288	0.02798383	0.03167011	0.02806566
0.05411932	0.02678709	0.02409717	0.02409717	0.03048155	0.02787571	0.03077629	0.02796123
0.04936819	0.02688218	0.02378496	0.02378496	0.02957725	0.02765506	0.0290485	0.02769048
0.05042588	0.02619276	0.02343614	0.02343614	0.02899448	0.02708108	0.03833245	0.02708681
0.05083905	0.02654352	0.02393013	0.02393013	0.02933985	0.02765738	0.03794583	0.027676
0.05152033	0.02722449	0.02393485	0.02393485	0.03061414	0.02794371	0.04017474	0.02794812
0.05292867	0.02627154	0.02399256	0.02399256	0.02943881	0.02796582	0.03134089	0.02796927
0.04816768	0.02526103	0.02374509	0.02374509	0.02889128	0.02761834	0.03127264	0.02811811
0.04712239	0.02648778	0.02334283	0.02334283	0.02907891	0.02717199	0.03978413	0.02734756
0.05201448	0.02685889	0.02410924	0.02410924	0.03024251	0.02822596	0.03160989	0.02824101
0.04731292	0.02600035	0.02341322	0.02341322	0.02854364	0.02722372	0.03859951	0.02724736
0.04999854	0.02474553	0.02334996	0.02334996	0.02803811	0.02710499	0.03775445	0.02725066
0.04764958	0.02584974	0.02340804	0.02340804	0.0290055	0.02719527	0.03764205	0.02719559
0.04793555	0.02657812	0.02362117	0.02362117	0.02967639	0.02767257	0.03865817	0.02767242
0.05035574	0.02615193	0.02389903	0.02389903	0.02933145	0.02800281	0.03267176	0.02832769
0.050639	0.02563065	0.02328527	0.02328527	0.02804331	0.02684761	0.03066462	0.02687219
0.05115706	0.02578315	0.02337438	0.02337438	0.02849251	0.0269468	0.02834356	0.02699099
0.05085432	0.02824572	0.02383621	0.02383621	0.03014572	0.02773201	0.0417471	0.02788
0.05040999	0.0255012	0.02341833	0.02341833	0.02797235	0.02690675	0.03057953	0.02696843
0.04767364	0.02672197	0.02342799	0.02342799	0.02962964	0.02737414	0.03495721	0.02737414
0.04854698	0.02721757	0.02379255	0.02379255	0.02903521	0.02763908	0.03928231	0.02766795
0.04892208	0.02591585	0.02384138	0.02384138	0.02899654	0.02773141	0.03059584	0.02774504
