SRS	ODS	RDS	OPT	ODS_SRS	RDS_SRS	PDS	OPT_SRS
0.04322808	0.02923986	0.02080333	0.02080333	0.02867233	0.02409823	0.02550485	0.02413385
0.04392388	0.02916201	0.02108873	0.02108873	0.02935998	0.02454947	0.0267138	0.02464978
0.04364046	0.03092615	0.02101869	0.02101869	0.03036963	0.02454248	0.02483292	0.02454314
0.044982	0.03378329	0.02107722	0.02107722	0.03157183	0.0247416	0.02581227	0.02475652
0.04421223	0.03057634	0.02137333	0.02137333	0.0299894	0.02478395	0.02761165	0.025049
0.04495972	0.03021471	0.02108815	0.02108815	0.02919765	0.02473561	0.02543319	0.0247096
0.04600472	0.02956424	0.02111758	0.02111758	0.02942829	0.02452006	0.02455283	0.02460708
0.04359806	0.03868791	0.02162712	0.02162712	0.03237824	0.02536901	0.02782234	0.02553313
0.04704672	0.03007157	0.021215	0.021215	0.02897544	0.02448203	0.02692101	0.02448667
0.04378152	0.03002761	0.02115518	0.02115518	0.02926439	0.02457451	0.0257033	0.02457451
0.04358418	0.03439432	0.02145417	0.02145417	0.03108229	0.02510656	0.03177317	0.02514753
0.04275678	0.03075101	0.02123853	0.02123853	0.03100854	0.02511111	0.03128486	0.02512809
0.04488194	0.0341116	0.02185151	0.02185151	0.0325111	0.02559836	0.02602621	0.02586109
0.04449046	0.03099048	0.02095051	0.02095051	0.03078987	0.02440099	0.0279833	0.02443921
0.04707637	0.03113568	0.0212853	0.0212853	0.02948336	0.02477472	0.02560687	0.02488446
0.0459596	0.0344035	0.0212773	0.0212773	0.03105784	0.02470356	0.02748314	0.02499648
0.04335508	0.03189031	0.02142185	0.02142185	0.03027905	0.02510687	0.02558614	0.02525491
0.04463663	0.0303507	0.02117646	0.02117646	0.03064395	0.02456324	0.0281869	0.02461042
0.04321809	0.02831264	0.02062159	0.02062159	0.02805039	0.02379025	0.02384844	0.02379761
0.04573533	0.02842849	0.02115206	0.02115206	0.02940612	0.02463632	0.02790272	0.02484147
0.0461569	0.03369571	0.02151333	0.02151333	0.03097967	0.0252223	0.02796581	0.02522441
0.04529408	0.03020631	0.0210017	0.0210017	0.02806942	0.02420882	0.0275532	0.02423676
0.043559	0.03013644	0.02128732	0.02128732	0.03026863	0.02476003	0.02662727	0.02476872
0.04555986	0.03304158	0.02119086	0.02119086	0.03124456	0.02461624	0.02669033	0.02480058
0.0481374	0.03288928	0.02150307	0.02150307	0.03221013	0.02517066	0.02722351	0.02542865
0.0443134	0.03758947	0.02198053	0.02198053	0.03173346	0.02538999	0.03071329	0.02546467
0.04475782	0.03360057	0.02132528	0.02132528	0.03003181	0.02483992	0.02665157	0.02486956
0.0437509	0.02847574	0.02087387	0.02087387	0.02894583	0.02424346	0.02529961	0.02426266
0.04494583	0.03312761	0.02162177	0.02162177	0.03160106	0.02534721	0.02959788	0.02534511
0.04663072	0.03033829	0.02144589	0.02144589	0.03117379	0.02476939	0.02923919	0.02479748
0.0449378	0.03213968	0.02127754	0.02127754	0.0307354	0.02471677	0.02618033	0.02479818
0.04565685	0.02792698	0.02096913	0.02096913	0.03049548	0.02459821	0.02720039	0.0246432
0.04561483	0.03349486	0.0213446	0.0213446	0.03035926	0.02488234	0.02732393	0.02488234
0.04472243	0.03271222	0.02142012	0.02142012	0.03116261	0.02511448	0.02678284	0.02521533
0.0425709	0.02966172	0.02107218	0.02107218	0.02861321	0.02455346	0.02468836	0.02456544
0.04538827	0.02975668	0.02097174	0.02097174	0.03011555	0.02440796	0.02642519	0.02442206
0.04594876	0.03460636	0.02150443	0.02150443	0.0310992	0.02489246	0.02509349	0.02489962
0.04384707	0.03166536	0.02097786	0.02097786	0.0291827	0.0244011	0.02770446	0.02454185
0.04339486	0.0335113	0.02132986	0.02132986	0.03091241	0.0248858	0.02612881	0.02496937
0.04236928	0.03421969	0.02129889	0.02129889	0.0319543	0.02497842	0.02723009	0.02506988
0.04670029	0.03404502	0.02156396	0.02156396	0.03108757	0.02507704	0.02544143	0.0251702
0.04445589	0.02848108	0.02145949	0.02145949	0.02970825	0.02508588	0.02667558	0.02509515
0.04492637	0.03471865	0.02125046	0.02125046	0.03120329	0.02490686	0.02747617	0.02517675
0.04785331	0.02921699	0.02118542	0.02118542	0.02917185	0.02461413	0.02678438	0.02467199
0.04227493	0.03276708	0.02145023	0.02145023	0.03039317	0.02511446	0.02937913	0.02512925
0.04374154	0.03177377	0.02133851	0.02133851	0.0303983	0.02467236	0.02532574	0.02467291
0.04198471	0.03045642	0.02076535	0.02076535	0.02979244	0.02428304	0.02501157	0.02431242
0.04462809	0.02820137	0.02092253	0.02092253	0.02937054	0.02442721	0.02878005	0.02448685
0.04398246	0.03361261	0.02119348	0.02119348	0.030406	0.02459757	0.0266963	0.02453699
0.04484186	0.0336712	0.02133076	0.02133076	0.03027532	0.02489432	0.0289845	0.0248956
0.04200226	0.03013209	0.02090512	0.02090512	0.02866942	0.02451738	0.02618203	0.02457539
0.04396819	0.03041498	0.02138139	0.02138139	0.02930996	0.02473509	0.02540482	0.02479113
0.04375518	0.03257924	0.02143809	0.02143809	0.02991001	0.02490887	0.02708049	0.02493224
0.04373034	0.03132287	0.02126187	0.02126187	0.02917718	0.0249033	0.02513914	0.0249033
