SRS	ODS	RDS	OPT	ODS_SRS	RDS_SRS	PDS	OPT_SRS
0.06392178	0.03232644	0.02822795	0.02650481	0.03451472	0.03267666	0.04667512	0.03024713
0.05406572	0.0331879	0.02866001	0.0266437	0.03555973	0.03300988	0.03040486	0.03038329
0.05830418	0.03099004	0.02842906	0.0265783	0.03485521	0.03288378	0.03074714	0.03059796
0.05586016	0.02993918	0.02789962	0.02610317	0.03299749	0.03222353	0.03084894	0.02990389
0.06445193	0.02977761	0.02703979	0.02543223	0.03295478	0.03147916	0.03621425	0.02918215
0.05996852	0.03138873	0.02882412	0.02687148	0.03618223	0.03403051	0.03127836	0.03126125
0.05965972	0.03344262	0.02943366	0.02738269	0.0371478	0.03423306	0.03167346	0.03171294
0.05875559	0.03070304	0.02763051	0.02574512	0.03439285	0.0319838	0.0297813	0.02977549
0.0568543	0.03126567	0.02792873	0.02613222	0.03547708	0.03228879	0.03019962	0.03014714
0.06114552	0.0325885	0.02799254	0.02617516	0.03525365	0.03266781	0.03029822	0.03030759
0.0570844	0.03341672	0.02870598	0.02670795	0.03732901	0.03318913	0.04892337	0.03092794
0.0621607	0.03246561	0.02907647	0.02716151	0.03538791	0.03330598	0.03096901	0.03099559
0.06070792	0.03386246	0.02886929	0.02691124	0.03602925	0.03325576	0.04329526	0.03090969
0.06351341	0.03247589	0.02887916	0.02689315	0.03678095	0.03373972	0.03114679	0.03110089
0.06214031	0.03301658	0.02882234	0.02687691	0.03771132	0.03393593	0.03174458	0.03108267
0.06327151	0.03220609	0.02897133	0.02709653	0.03535161	0.03316355	0.03084626	0.03084626
0.06283009	0.03234208	0.02861099	0.02672175	0.0351708	0.0332688	0.03079872	0.03072419
0.05974299	0.033158	0.0286986	0.02654126	0.03622164	0.03337862	0.03422042	0.0309884
0.06131378	0.0330785	0.02838606	0.026561	0.03592469	0.03324767	0.03229647	0.03062618
0.06440138	0.03084448	0.02791283	0.02627324	0.03469237	0.03288133	0.0318686	0.03055868
0.06105783	0.03322042	0.02889242	0.02694122	0.03600847	0.0332809	0.03089794	0.03089794
0.06149861	0.0332865	0.02908639	0.02715151	0.03796025	0.03442425	0.03657772	0.03171129
0.05890803	0.03172415	0.02791954	0.02616289	0.0339698	0.0324496	0.03020993	0.03008902
0.05849584	0.03132673	0.02868219	0.0265202	0.03430846	0.03273694	0.03025034	0.03023606
0.06311423	0.03308078	0.02829874	0.02635133	0.03645707	0.03250547	0.03035115	0.03035115
0.05978379	0.03237527	0.02863554	0.02669737	0.03748833	0.03346582	0.04878268	0.03135725
0.06035458	0.03201948	0.0284443	0.02640581	0.0356316	0.03322997	0.03628968	0.0305051
0.05690673	0.03087809	0.02741961	0.02566076	0.03325174	0.03079409	0.02900006	0.02900006
0.06210032	0.0319055	0.02864271	0.02658962	0.03569065	0.03309091	0.03045594	0.03041623
0.05829542	0.03063149	0.02781211	0.0261405	0.03447816	0.03237134	0.03043113	0.03010973
0.06324307	0.03296403	0.02888856	0.02683561	0.03583678	0.0339831	0.03115318	0.03106649
0.05910341	0.0314143	0.02756334	0.02581678	0.03459062	0.03256789	0.04886359	0.02981301
0.06099698	0.03271651	0.02850424	0.0264854	0.03587801	0.03311216	0.03476547	0.030552
0.05537201	0.03140771	0.02819656	0.02657197	0.03494448	0.03274268	0.03066233	0.03060905
0.05883671	0.03156502	0.02761789	0.02578126	0.03395293	0.03188524	0.02964961	0.02961309
0.05976638	0.03283947	0.02858303	0.02670515	0.03497614	0.03307556	0.03590743	0.03073102
0.06772709	0.03216778	0.02837537	0.02644179	0.03529747	0.03250782	0.03364549	0.03025094
